job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings,total_skills,experience_category
7724,Data Scientist,Enterprise,E-commerce,Singapore,Onsite,Entry,10,Master,0,1,1,1,1,89156,3,2024,High,4,4,Senior
7725,Data Engineer,Enterprise,E-commerce,Canada,Hybrid,Entry,0,PhD,0,0,1,1,0,77735,6,2026,High,7,2,Entry
7726,AI Engineer,Startup,E-commerce,UK,Onsite,Mid,11,PhD,1,1,0,1,1,142220,2,2024,High,9,4,Senior
7727,AI Engineer,Startup,Retail,Singapore,Onsite,Senior,3,Bachelor,1,1,0,1,1,169667,1,2023,Low,4,4,Entry
7728,Data Analyst,Startup,Healthcare,Singapore,Onsite,Mid,7,PhD,1,1,1,0,0,91079,3,2023,High,9,3,Mid
7729,Data Scientist,Startup,E-commerce,Germany,Hybrid,Mid,9,Bachelor,0,0,1,1,1,116929,3,2022,High,2,3,Senior
7730,Data Engineer,Enterprise,E-commerce,Singapore,Remote,Mid,0,Bachelor,0,1,0,0,1,86388,7,2022,High,7,2,Entry
7731,Data Analyst,MNC,Technology,Singapore,Hybrid,Senior,4,PhD,1,0,0,0,0,122686,7,2021,Low,4,1,Mid
7732,Data Engineer,MNC,Healthcare,Australia,Hybrid,Entry,1,Bachelor,0,0,0,1,1,94440,5,2024,High,9,2,Entry
7733,Data Scientist,MNC,Healthcare,Australia,Hybrid,Entry,9,Master,1,1,0,0,0,69310,11,2024,High,9,2,Senior
7734,Data Analyst,Enterprise,Healthcare,UK,Onsite,Senior,12,PhD,1,0,1,1,1,141398,1,2023,High,5,4,Senior
7735,AI Engineer,Startup,Technology,USA,Hybrid,Senior,14,PhD,1,0,1,1,0,165347,10,2021,High,4,3,Senior
7736,AI Engineer,Startup,E-commerce,Australia,Remote,Entry,10,PhD,0,1,1,1,1,132727,3,2023,High,7,4,Senior
7737,Machine Learning Engineer,MNC,Retail,Singapore,Remote,Mid,7,Bachelor,1,0,0,0,0,135849,11,2025,Low,6,1,Mid
7738,Machine Learning Engineer,Medium,Healthcare,Singapore,Onsite,Entry,9,Master,1,1,1,0,1,119299,6,2026,Medium,3,4,Senior
7739,AI Engineer,MNC,Healthcare,Singapore,Hybrid,Entry,4,PhD,1,0,0,1,0,126893,4,2023,Low,6,2,Mid
7740,Data Engineer,Enterprise,Healthcare,Germany,Onsite,Entry,11,Bachelor,1,1,0,0,0,46736,9,2020,High,9,2,Senior
7741,Data Scientist,Startup,Technology,Australia,Hybrid,Senior,0,Bachelor,1,0,1,0,0,115384,9,2024,Low,2,2,Entry
7742,Business Analyst,Enterprise,Healthcare,Germany,Onsite,Senior,10,PhD,0,0,1,1,0,132835,4,2020,High,1,2,Senior
7743,AI Engineer,Startup,Finance,Canada,Remote,Mid,8,Master,1,1,1,0,0,130469,12,2021,Medium,5,3,Senior
7744,Data Engineer,Medium,Finance,Germany,Hybrid,Mid,9,Bachelor,1,0,0,1,1,101428,4,2021,Medium,2,3,Senior
7745,AI Engineer,Enterprise,Finance,Singapore,Remote,Senior,1,Bachelor,1,1,0,0,0,144944,10,2024,Low,4,2,Entry
7746,Business Analyst,MNC,Retail,Australia,Remote,Entry,3,PhD,1,0,1,0,1,96406,7,2024,Low,3,3,Entry
7747,Business Analyst,Startup,Technology,Canada,Remote,Entry,1,Bachelor,1,0,1,0,0,65657,10,2026,High,9,2,Entry
7748,Data Scientist,MNC,Finance,Canada,Remote,Mid,14,Bachelor,0,1,1,1,1,136607,7,2026,High,3,4,Senior
7749,Machine Learning Engineer,Medium,E-commerce,UK,Onsite,Senior,1,Bachelor,0,0,0,0,0,138478,8,2020,Low,1,0,Entry
7750,Data Analyst,MNC,E-commerce,Singapore,Onsite,Senior,5,PhD,1,1,1,1,1,155471,3,2021,High,8,5,Mid
7751,AI Engineer,Medium,Technology,USA,Onsite,Entry,5,Master,1,1,1,1,0,118413,12,2022,High,3,4,Mid
7752,Data Engineer,Medium,E-commerce,India,Remote,Entry,0,PhD,1,0,0,1,1,75197,4,2020,Low,4,3,Entry
7753,Business Analyst,Startup,Healthcare,India,Hybrid,Entry,4,Master,1,0,1,1,1,86812,4,2022,High,2,4,Mid
7754,AI Engineer,Medium,Healthcare,Germany,Remote,Senior,8,PhD,0,0,0,0,1,148454,11,2026,Medium,2,1,Senior
7755,Business Analyst,MNC,Education,UK,Hybrid,Entry,8,Bachelor,1,1,1,0,0,89950,9,2021,High,9,3,Senior
7756,Data Engineer,Startup,E-commerce,Singapore,Hybrid,Senior,1,Master,1,1,1,1,1,136633,5,2020,High,1,5,Entry
7757,Data Analyst,Startup,Retail,Australia,Remote,Entry,6,PhD,0,0,1,0,0,65325,10,2025,Low,4,1,Mid
7758,AI Engineer,Enterprise,Education,Germany,Remote,Entry,6,Master,1,1,0,1,0,102533,4,2022,Low,1,3,Mid
7759,Data Engineer,MNC,Finance,India,Remote,Mid,2,Master,1,0,0,1,0,105894,1,2021,Low,4,2,Entry
7760,AI Engineer,Medium,Education,Canada,Onsite,Entry,3,Master,0,1,1,1,1,126394,2,2021,High,3,4,Entry
7761,Data Scientist,Startup,Finance,Australia,Remote,Entry,6,PhD,0,0,1,1,0,75071,4,2025,High,3,2,Mid
7762,AI Engineer,Enterprise,Finance,India,Onsite,Entry,0,PhD,0,0,0,0,0,85594,12,2024,Low,5,0,Entry
7763,Data Engineer,MNC,Finance,USA,Onsite,Mid,10,Bachelor,0,0,1,1,1,134544,10,2021,High,1,3,Senior
7764,Data Engineer,Startup,E-commerce,Singapore,Hybrid,Senior,13,PhD,1,0,1,0,0,115553,7,2022,Medium,6,2,Senior
7765,Business Analyst,Medium,Retail,Canada,Remote,Senior,14,Bachelor,1,0,0,1,1,125978,6,2026,Medium,5,3,Senior
7766,Data Analyst,Startup,E-commerce,Australia,Remote,Mid,9,Master,0,1,1,0,0,93594,3,2020,High,8,2,Senior
7767,AI Engineer,Startup,Healthcare,Canada,Onsite,Senior,12,Master,0,1,0,0,1,148610,5,2021,High,7,2,Senior
7768,Machine Learning Engineer,Startup,E-commerce,USA,Onsite,Mid,0,Bachelor,1,0,0,0,0,113541,3,2024,Low,1,1,Entry
7769,Data Analyst,Enterprise,Technology,UK,Onsite,Senior,11,Master,1,0,1,0,1,129708,1,2023,Medium,6,3,Senior
7770,Data Engineer,Medium,Finance,UK,Onsite,Entry,1,Master,0,1,0,1,0,67681,11,2021,Low,4,2,Entry
7771,Business Analyst,Medium,Education,UK,Onsite,Mid,11,PhD,1,0,1,0,1,99678,11,2024,Medium,4,3,Senior
7772,Data Scientist,MNC,Finance,India,Onsite,Entry,13,Master,1,0,0,1,1,96938,1,2026,Medium,6,3,Senior
7773,Data Analyst,Startup,E-commerce,USA,Remote,Entry,4,Master,0,1,1,1,1,90022,7,2025,High,1,4,Mid
7774,AI Engineer,Enterprise,Education,UK,Onsite,Entry,5,PhD,0,1,0,0,0,85182,9,2022,Low,1,1,Mid
7775,Data Analyst,MNC,Healthcare,Germany,Onsite,Senior,14,Bachelor,0,1,1,1,0,147927,2,2023,High,4,3,Senior
7776,Data Scientist,MNC,Finance,USA,Remote,Entry,5,Master,1,1,0,1,0,85775,7,2023,High,7,3,Mid
7777,Data Engineer,Startup,Healthcare,UK,Hybrid,Mid,3,Master,0,1,0,1,1,99272,6,2026,High,7,3,Entry
7778,Business Analyst,Medium,Education,Singapore,Remote,Senior,13,Master,1,0,0,1,1,122553,1,2020,High,8,3,Senior
7779,AI Engineer,Startup,Retail,India,Hybrid,Entry,12,Master,1,1,1,1,1,127911,7,2020,High,4,5,Senior
7780,Data Engineer,Medium,Finance,UK,Remote,Mid,6,Bachelor,0,1,1,1,1,116392,1,2023,High,9,4,Mid
7781,Data Analyst,Startup,E-commerce,Germany,Remote,Mid,8,PhD,0,0,0,1,1,98820,5,2021,Medium,4,2,Senior
7782,AI Engineer,MNC,Retail,India,Onsite,Mid,4,Master,1,0,1,1,1,174945,4,2021,High,8,4,Mid
7783,Business Analyst,MNC,Healthcare,India,Hybrid,Senior,6,Bachelor,1,1,1,0,1,147026,3,2023,Low,4,4,Mid
7784,Data Analyst,Medium,Healthcare,Canada,Hybrid,Senior,14,Bachelor,0,0,1,1,1,143553,12,2024,High,4,3,Senior
7785,Data Analyst,Startup,Education,UK,Hybrid,Senior,4,Master,0,0,1,1,1,143810,7,2020,High,2,3,Mid
7786,Data Scientist,MNC,Healthcare,Germany,Onsite,Mid,4,Bachelor,0,0,0,1,0,107353,8,2020,High,7,1,Mid
7787,Business Analyst,Medium,Education,Australia,Hybrid,Mid,9,PhD,0,1,1,1,1,114470,10,2025,High,8,4,Senior
7788,Data Engineer,MNC,Healthcare,India,Onsite,Mid,11,PhD,1,1,0,1,0,109411,8,2026,Medium,3,3,Senior
7789,Data Scientist,Startup,Healthcare,India,Remote,Entry,2,PhD,1,0,0,1,0,60446,12,2022,Low,1,2,Entry
7790,AI Engineer,Medium,Healthcare,Singapore,Remote,Senior,8,Bachelor,1,0,0,1,0,155049,12,2024,Medium,2,2,Senior
7791,Data Scientist,Medium,Technology,UK,Remote,Entry,4,PhD,1,0,1,1,1,87536,6,2026,High,8,4,Mid
7792,Machine Learning Engineer,MNC,Technology,Germany,Remote,Mid,6,Master,1,1,0,0,1,141432,2,2022,Low,6,3,Mid
7793,Data Analyst,Medium,Healthcare,Canada,Hybrid,Entry,12,Bachelor,0,0,1,0,1,73290,5,2024,High,8,2,Senior
7794,Data Scientist,Startup,Retail,Australia,Onsite,Mid,13,Bachelor,1,0,1,1,0,101147,12,2026,High,7,3,Senior
7795,Business Analyst,MNC,Technology,UK,Remote,Entry,9,PhD,1,0,1,0,0,88476,2,2025,Medium,6,2,Senior
7796,AI Engineer,MNC,Finance,UK,Hybrid,Mid,7,Master,0,1,1,0,1,162071,12,2021,Low,6,3,Mid
7797,Data Scientist,MNC,E-commerce,Singapore,Hybrid,Mid,12,Bachelor,0,1,0,0,1,106321,12,2020,High,7,2,Senior
7798,Data Scientist,MNC,E-commerce,UK,Onsite,Entry,11,Master,1,1,0,0,0,71802,5,2024,Medium,3,2,Senior
7799,AI Engineer,MNC,Finance,Australia,Remote,Mid,8,PhD,0,0,1,1,1,174574,8,2026,High,5,3,Senior
7800,Machine Learning Engineer,MNC,E-commerce,India,Onsite,Entry,7,Master,0,0,1,0,0,122014,2,2022,Low,4,1,Mid
7801,Data Analyst,Enterprise,Education,UK,Remote,Entry,2,Master,0,0,1,0,0,69708,1,2021,High,8,1,Entry
7802,Data Analyst,Medium,Retail,UK,Onsite,Senior,9,Master,0,1,1,1,0,127390,4,2020,High,9,3,Senior
7803,Data Engineer,MNC,Finance,Singapore,Hybrid,Senior,12,Master,0,0,0,1,0,138183,3,2022,Medium,3,1,Senior
7804,Business Analyst,Enterprise,Retail,Australia,Hybrid,Entry,8,Master,0,0,0,0,0,47149,12,2023,High,8,0,Senior
7805,Business Analyst,Medium,E-commerce,Australia,Hybrid,Entry,12,Bachelor,0,1,0,0,1,55631,1,2024,High,9,2,Senior
7806,Data Scientist,Enterprise,Retail,India,Onsite,Entry,0,Bachelor,1,0,0,0,0,54771,5,2023,Low,6,1,Entry
7807,Machine Learning Engineer,MNC,Healthcare,Australia,Onsite,Mid,0,Master,1,1,0,1,0,153006,11,2022,Low,6,3,Entry
7808,Business Analyst,MNC,Technology,UK,Onsite,Entry,0,Master,0,1,0,1,0,86754,8,2022,High,8,2,Entry
7809,Business Analyst,MNC,Healthcare,USA,Onsite,Mid,9,Bachelor,0,0,1,1,1,130921,7,2025,High,5,3,Senior
7810,Data Scientist,Startup,Finance,Singapore,Onsite,Mid,1,PhD,0,0,1,1,0,103039,10,2025,High,7,2,Entry
7811,Machine Learning Engineer,Enterprise,Technology,Germany,Hybrid,Entry,9,PhD,0,0,1,0,0,103183,11,2025,High,8,1,Senior
7812,Data Engineer,Medium,Finance,Canada,Onsite,Mid,8,PhD,1,0,0,0,0,79865,8,2022,Medium,3,1,Senior
7813,AI Engineer,Medium,Education,Singapore,Remote,Senior,8,PhD,0,1,0,1,1,160345,9,2023,High,9,3,Senior
7814,Data Analyst,Startup,Retail,Germany,Onsite,Entry,9,Master,1,1,1,1,1,93162,2,2020,High,8,5,Senior
7815,Business Analyst,Enterprise,Technology,Singapore,Onsite,Senior,2,Master,0,1,1,1,1,139817,10,2022,High,7,4,Entry
7816,Data Analyst,Medium,Healthcare,Germany,Remote,Mid,4,Bachelor,1,1,0,0,1,81427,3,2024,High,9,3,Mid
7817,Data Engineer,Startup,Technology,Australia,Hybrid,Senior,0,PhD,1,1,0,1,1,127823,11,2023,Low,2,4,Entry
7818,Data Scientist,Medium,Retail,Singapore,Hybrid,Mid,3,Bachelor,1,1,1,1,1,116247,3,2023,High,6,5,Entry
7819,Data Engineer,Startup,Finance,Singapore,Remote,Senior,10,Master,1,0,0,1,1,126076,10,2024,High,7,3,Senior
7820,Data Analyst,Startup,Healthcare,Singapore,Hybrid,Senior,4,Bachelor,0,1,1,1,1,135009,9,2023,High,6,4,Mid
7821,Business Analyst,Startup,E-commerce,UK,Hybrid,Entry,9,Master,1,1,0,1,1,70678,11,2025,High,9,4,Senior
7822,Data Analyst,Startup,Retail,Canada,Remote,Entry,12,Master,0,1,0,1,0,68228,1,2020,Medium,1,2,Senior
7823,AI Engineer,Enterprise,Healthcare,USA,Remote,Mid,6,Bachelor,0,1,0,0,0,118860,5,2024,Low,3,1,Mid
7824,Business Analyst,Enterprise,Technology,Singapore,Onsite,Senior,2,Master,1,0,0,0,1,110222,3,2020,Low,6,2,Entry
7825,Business Analyst,MNC,E-commerce,USA,Hybrid,Senior,2,Master,0,0,0,0,1,127631,5,2021,High,9,1,Entry
7826,Machine Learning Engineer,Medium,Technology,USA,Remote,Entry,3,Master,1,1,0,0,0,93643,11,2025,Low,1,2,Entry
7827,AI Engineer,Startup,Education,Singapore,Remote,Senior,12,Master,1,1,1,1,1,184182,8,2026,High,9,5,Senior
7828,Data Engineer,Medium,Healthcare,Germany,Onsite,Entry,2,PhD,1,1,1,0,1,73582,12,2020,Low,4,4,Entry
7829,AI Engineer,Enterprise,Healthcare,USA,Onsite,Senior,5,Master,1,0,0,0,1,153757,2,2026,High,9,2,Mid
7830,Business Analyst,Medium,E-commerce,India,Onsite,Entry,10,Master,0,0,0,0,0,54556,1,2023,High,9,0,Senior
7831,Machine Learning Engineer,Startup,Healthcare,USA,Remote,Mid,1,Master,0,1,1,1,1,153816,4,2021,High,2,4,Entry
7832,AI Engineer,Medium,Healthcare,Canada,Onsite,Mid,6,Bachelor,1,1,0,0,0,118570,12,2022,Low,3,2,Mid
7833,Business Analyst,Medium,E-commerce,Germany,Remote,Senior,0,Master,1,0,1,1,1,141647,5,2021,High,7,4,Entry
7834,Machine Learning Engineer,Enterprise,Retail,Germany,Hybrid,Entry,8,Bachelor,0,0,1,0,0,101978,8,2020,Medium,1,1,Senior
7835,Business Analyst,Medium,Finance,Australia,Onsite,Entry,9,Bachelor,1,1,0,0,0,46333,12,2023,Medium,4,2,Senior
7836,Machine Learning Engineer,Medium,Finance,Germany,Onsite,Senior,12,Master,1,1,1,1,0,174782,1,2021,High,4,4,Senior
7837,AI Engineer,Startup,Healthcare,Australia,Hybrid,Mid,9,PhD,0,1,1,1,1,152233,9,2022,High,3,4,Senior
7838,Data Scientist,Medium,Finance,Germany,Remote,Senior,6,PhD,1,0,0,0,0,99451,1,2021,Low,4,1,Mid
7839,Data Analyst,Medium,Finance,India,Hybrid,Senior,2,Master,1,1,1,1,0,126512,3,2020,High,9,4,Entry
7840,Data Engineer,Enterprise,Healthcare,USA,Onsite,Senior,14,PhD,1,0,0,1,0,117827,1,2021,High,7,2,Senior
7841,Business Analyst,MNC,Education,UK,Onsite,Entry,11,Master,0,1,1,1,1,113464,11,2026,High,6,4,Senior
7842,Data Analyst,Medium,Healthcare,Australia,Hybrid,Entry,5,Master,1,1,1,0,1,77597,5,2025,Low,3,4,Mid
7843,Data Analyst,MNC,Healthcare,Canada,Hybrid,Entry,5,Master,1,1,1,0,0,88681,1,2025,Low,4,3,Mid
7844,Data Engineer,MNC,E-commerce,Australia,Remote,Entry,13,Master,0,0,1,0,0,81168,6,2026,Medium,6,1,Senior
7845,Business Analyst,Medium,Healthcare,Australia,Hybrid,Senior,0,Master,0,1,0,0,0,101473,2,2025,High,8,1,Entry
7846,Data Engineer,Startup,Finance,UK,Remote,Mid,6,Bachelor,0,0,0,1,0,92932,4,2023,High,7,1,Mid
7847,Data Scientist,Enterprise,Retail,India,Onsite,Senior,8,Bachelor,0,1,1,0,1,125509,3,2024,High,7,3,Senior
7848,Data Engineer,Medium,Education,USA,Onsite,Mid,3,Bachelor,0,1,0,1,0,91884,11,2022,Low,3,2,Entry
7849,Machine Learning Engineer,Startup,Retail,India,Remote,Senior,8,Bachelor,1,1,1,1,1,175591,4,2020,High,7,5,Senior
7850,AI Engineer,Startup,Healthcare,USA,Onsite,Mid,14,Bachelor,1,0,1,0,0,130448,5,2024,Medium,3,2,Senior
7851,AI Engineer,Startup,E-commerce,India,Remote,Entry,5,PhD,1,1,1,1,0,117552,3,2022,High,9,4,Mid
7852,Data Analyst,MNC,Finance,Germany,Remote,Senior,10,Master,0,1,1,1,1,158791,3,2024,High,3,4,Senior
7853,Data Scientist,Enterprise,E-commerce,Canada,Remote,Mid,7,Master,1,0,1,1,1,117463,12,2022,High,9,4,Mid
7854,Data Scientist,Startup,Education,USA,Hybrid,Senior,10,Master,1,1,0,1,0,118663,7,2021,Medium,5,3,Senior
7855,Machine Learning Engineer,MNC,Healthcare,Germany,Hybrid,Senior,14,Bachelor,1,1,1,0,1,189527,8,2025,Medium,2,4,Senior
7856,Data Analyst,Startup,E-commerce,UK,Hybrid,Mid,3,Master,0,0,1,1,0,102185,3,2026,High,6,2,Entry
7857,Machine Learning Engineer,Startup,Retail,Singapore,Hybrid,Entry,9,Bachelor,1,1,0,1,1,114142,1,2022,High,9,4,Senior
7858,Data Analyst,MNC,E-commerce,Singapore,Hybrid,Mid,8,PhD,1,0,1,1,1,138175,9,2023,High,5,4,Senior
7859,Machine Learning Engineer,Medium,Healthcare,Germany,Onsite,Mid,4,Master,0,1,1,0,0,125820,6,2023,Low,4,2,Mid
7860,AI Engineer,MNC,Education,Germany,Hybrid,Senior,8,Bachelor,1,1,1,1,0,186013,12,2023,High,9,4,Senior
7861,Business Analyst,Startup,Finance,Australia,Remote,Senior,14,Master,1,0,1,0,0,115207,10,2021,Medium,6,2,Senior
7862,Data Scientist,Medium,Retail,USA,Hybrid,Senior,5,PhD,1,0,0,1,0,114364,4,2025,High,9,2,Mid
7863,Machine Learning Engineer,Medium,Technology,Singapore,Onsite,Entry,13,Master,1,1,0,1,0,109161,8,2021,Medium,1,3,Senior
7864,Data Engineer,MNC,Retail,Australia,Remote,Mid,3,PhD,1,0,1,0,1,119390,9,2024,Low,5,3,Entry
7865,AI Engineer,Enterprise,Retail,Australia,Remote,Senior,5,Master,0,0,0,1,0,152905,11,2026,Low,4,1,Mid
7866,Data Scientist,Startup,Technology,India,Remote,Senior,10,Bachelor,0,1,0,1,1,125999,4,2026,High,7,3,Senior
7867,Data Engineer,Medium,Healthcare,UK,Remote,Senior,7,PhD,0,0,0,0,1,105995,5,2021,Low,2,1,Mid
7868,Data Engineer,Enterprise,Technology,Germany,Remote,Senior,12,Bachelor,1,0,1,1,0,128517,9,2023,High,6,3,Senior
7869,Business Analyst,Medium,Technology,India,Onsite,Senior,10,Bachelor,1,0,1,0,0,114081,8,2025,High,7,2,Senior
7870,Business Analyst,Enterprise,Healthcare,Germany,Onsite,Entry,1,Master,1,0,0,0,0,52069,1,2025,High,8,1,Entry
7871,AI Engineer,Medium,Technology,Singapore,Hybrid,Senior,8,Bachelor,1,0,0,1,1,163011,3,2023,High,9,3,Senior
7872,Machine Learning Engineer,MNC,Healthcare,USA,Hybrid,Mid,5,Bachelor,1,1,0,1,1,155411,2,2024,Low,2,4,Mid
7873,Data Analyst,Enterprise,Education,Germany,Onsite,Senior,4,Bachelor,0,0,1,1,0,131263,3,2020,High,7,2,Mid
7874,AI Engineer,Startup,Technology,UK,Hybrid,Mid,4,Master,0,1,1,1,1,152446,9,2026,High,3,4,Mid
7875,Business Analyst,Medium,Finance,Canada,Onsite,Mid,13,Bachelor,1,1,1,1,1,117321,12,2020,High,3,5,Senior
7876,Machine Learning Engineer,MNC,Education,Australia,Onsite,Senior,13,Master,1,1,1,0,1,185009,5,2023,High,8,4,Senior
7877,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,Mid,3,PhD,0,1,0,1,0,94861,10,2023,Low,3,2,Entry
7878,Data Engineer,Medium,E-commerce,Australia,Hybrid,Entry,7,Master,0,1,0,1,1,70512,6,2022,High,7,3,Mid
7879,AI Engineer,Enterprise,Finance,UK,Hybrid,Senior,8,Bachelor,1,1,1,1,0,165535,2,2023,High,2,4,Senior
7880,Machine Learning Engineer,Startup,Healthcare,Singapore,Remote,Mid,12,Master,0,0,0,1,1,137389,9,2021,Medium,2,2,Senior
7881,Data Engineer,Startup,Healthcare,Singapore,Hybrid,Senior,5,Bachelor,0,1,0,0,1,112838,1,2026,High,9,2,Mid
7882,Data Engineer,Startup,Education,UK,Hybrid,Entry,0,Bachelor,0,0,1,1,1,90786,10,2025,High,5,3,Entry
7883,Data Analyst,Medium,Finance,India,Onsite,Mid,2,Master,1,0,0,0,1,84334,10,2025,High,7,2,Entry
7884,Machine Learning Engineer,Startup,Retail,USA,Hybrid,Entry,4,Bachelor,0,1,1,1,1,131650,10,2021,High,7,4,Mid
7885,Business Analyst,Enterprise,Technology,Australia,Hybrid,Entry,6,Master,0,0,0,0,0,52798,3,2022,Low,6,0,Mid
7886,Data Scientist,Startup,Retail,Germany,Hybrid,Entry,6,Master,0,1,1,0,0,63356,3,2024,Low,2,2,Mid
7887,Machine Learning Engineer,Startup,Education,India,Hybrid,Senior,14,Master,0,0,1,1,0,174927,8,2022,High,1,2,Senior
7888,Data Engineer,Enterprise,Retail,India,Onsite,Senior,7,Bachelor,0,1,0,0,1,111876,9,2025,Low,4,2,Mid
7889,Business Analyst,Enterprise,Technology,Singapore,Onsite,Senior,9,Master,0,1,1,0,1,124748,2,2022,Medium,6,3,Senior
7890,Business Analyst,Medium,Technology,Australia,Hybrid,Senior,14,Master,1,0,1,0,1,129204,2,2022,High,7,3,Senior
7891,Data Scientist,MNC,Retail,Canada,Onsite,Mid,14,Bachelor,0,0,1,0,1,115794,4,2024,High,9,2,Senior
7892,Data Analyst,Medium,E-commerce,UK,Hybrid,Mid,9,Bachelor,0,0,0,0,1,84242,5,2020,Medium,3,1,Senior
7893,AI Engineer,MNC,Technology,Germany,Hybrid,Entry,8,PhD,1,0,1,1,1,154494,12,2025,High,5,4,Senior
7894,Business Analyst,Startup,Retail,Canada,Onsite,Entry,9,Bachelor,0,0,0,1,0,64931,6,2020,Medium,2,1,Senior
7895,Business Analyst,MNC,Finance,USA,Remote,Senior,12,Master,1,0,1,0,1,146082,2,2024,Medium,2,3,Senior
7896,AI Engineer,Startup,E-commerce,Germany,Hybrid,Senior,7,Bachelor,1,0,1,1,0,174120,2,2023,High,7,3,Mid
7897,Business Analyst,Medium,E-commerce,India,Onsite,Entry,3,Master,0,0,1,1,0,83625,4,2023,High,1,2,Entry
7898,Data Scientist,Startup,Healthcare,Germany,Remote,Senior,8,Bachelor,0,1,0,0,1,108403,6,2023,High,7,2,Senior
7899,AI Engineer,MNC,Technology,UK,Hybrid,Mid,9,Bachelor,1,0,0,1,1,155539,4,2024,Medium,1,3,Senior
7900,Machine Learning Engineer,Medium,Healthcare,Canada,Onsite,Mid,0,Bachelor,1,1,1,1,1,157807,8,2025,High,4,5,Entry
7901,Data Scientist,Medium,E-commerce,Canada,Remote,Mid,10,Bachelor,1,0,1,1,0,108559,2,2022,High,2,3,Senior
7902,Data Engineer,Startup,Retail,Germany,Hybrid,Mid,12,PhD,1,0,0,0,0,73918,4,2024,Medium,4,1,Senior
7903,Business Analyst,Startup,Healthcare,Australia,Hybrid,Senior,13,Master,1,0,1,1,1,142303,1,2023,High,1,4,Senior
7904,Data Analyst,MNC,Technology,Singapore,Onsite,Senior,11,Bachelor,0,1,0,0,0,115422,5,2022,Medium,6,1,Senior
7905,Data Analyst,MNC,Finance,UK,Hybrid,Senior,9,Bachelor,0,0,0,0,1,127617,2,2026,High,7,1,Senior
7906,AI Engineer,MNC,E-commerce,Australia,Hybrid,Mid,14,PhD,0,0,0,0,1,147900,7,2022,Medium,2,1,Senior
7907,Data Engineer,Startup,Technology,Singapore,Hybrid,Senior,1,Bachelor,1,1,1,0,1,120120,11,2026,Low,6,4,Entry
7908,Machine Learning Engineer,Enterprise,Education,India,Remote,Senior,8,Bachelor,1,0,1,0,1,160733,9,2025,High,8,3,Senior
7909,Data Scientist,Medium,Healthcare,UK,Hybrid,Mid,8,Bachelor,1,0,0,0,1,87258,12,2024,High,9,2,Senior
7910,Business Analyst,MNC,Finance,Singapore,Onsite,Mid,1,Bachelor,1,1,0,1,0,106310,6,2024,High,9,3,Entry
7911,Machine Learning Engineer,MNC,Healthcare,India,Hybrid,Senior,7,PhD,1,1,1,1,1,196314,9,2022,High,7,5,Mid
7912,Data Engineer,Enterprise,Education,Singapore,Remote,Senior,4,Master,1,1,0,1,1,129169,11,2024,High,9,4,Mid
7913,Business Analyst,MNC,Technology,Canada,Hybrid,Senior,11,PhD,0,0,0,0,0,122262,3,2021,Medium,2,0,Senior
7914,Data Scientist,Medium,Education,India,Onsite,Entry,0,Bachelor,0,1,1,1,0,83715,12,2023,High,4,3,Entry
7915,Machine Learning Engineer,Medium,Technology,Germany,Remote,Entry,0,Master,0,0,0,0,1,103231,1,2024,Low,1,1,Entry
7916,Data Scientist,MNC,E-commerce,Germany,Onsite,Entry,5,PhD,1,0,0,0,0,68303,3,2024,High,8,1,Mid
7917,Data Engineer,Enterprise,E-commerce,Singapore,Onsite,Senior,3,Master,1,1,1,0,0,117699,6,2023,Low,5,3,Entry
7918,Data Analyst,Enterprise,Retail,USA,Hybrid,Senior,3,Master,0,0,1,1,0,125179,5,2026,High,6,2,Entry
7919,Data Analyst,Enterprise,Healthcare,Australia,Onsite,Senior,14,Bachelor,1,0,0,0,1,108446,4,2024,Medium,3,2,Senior
7920,Data Engineer,MNC,Healthcare,USA,Remote,Senior,0,Master,1,0,0,0,0,124271,8,2026,Low,1,1,Entry
7921,Business Analyst,MNC,Finance,India,Hybrid,Senior,3,Bachelor,1,1,0,1,1,148406,5,2025,High,9,4,Entry
7922,Data Engineer,Enterprise,Retail,Canada,Onsite,Senior,9,Bachelor,0,1,0,1,0,112738,1,2023,Medium,1,2,Senior
7923,Data Scientist,Startup,Retail,Germany,Onsite,Senior,2,Master,0,0,1,0,1,121981,8,2025,Low,6,2,Entry
7924,Data Scientist,Enterprise,Technology,Canada,Remote,Mid,9,PhD,0,1,0,0,1,84730,7,2025,Medium,5,2,Senior
7925,Machine Learning Engineer,Enterprise,Healthcare,UK,Onsite,Mid,3,Master,1,0,1,1,1,151032,1,2021,High,8,4,Entry
7926,Machine Learning Engineer,Medium,Retail,Singapore,Hybrid,Senior,4,Master,1,0,1,1,1,178631,2,2021,High,7,4,Mid
7927,Machine Learning Engineer,Medium,Retail,Australia,Hybrid,Mid,9,Master,1,1,0,1,0,132203,1,2023,Medium,2,3,Senior
7928,Machine Learning Engineer,MNC,Technology,Germany,Hybrid,Senior,11,PhD,1,1,0,1,1,186586,5,2025,Medium,4,4,Senior
7929,AI Engineer,Enterprise,Education,Canada,Remote,Senior,8,Master,1,0,0,1,0,157868,12,2026,High,7,2,Senior
